"","postcode","lat","lon","suburb","state"
"1420",3636,-36.1169625,145.53730675,"DRUMANURE,
INVERGORDON,
NARING,
NUMURKAH","VIC"
"1421",3637,-35.9840725,145.3113135,"WAAIA,
YALCA","VIC"
"1422",3638,-36.044931,145.200547,"KOTUPNA,
NATHALIA,
YIELIMA","VIC"
"1423",3639,-36.0157745,145.0326825,"BARMAH,
LOWER MOIRA,
PICOLA,
PICOLA WEST","VIC"
"1424",3640,-35.973776,145.460399,"KATUNGA","VIC"
"1425",3641,-35.88704425,145.43930525,"BEARII,
MYWEE,
STRATHMERTON,
ULUPNA","VIC"
"1426",3643,-35.955363,145.631874,"COBRAM","VIC"
"1427",3644,-35.9158995714286,145.655453428571,"BAROOGA,
COBRAM,
COBRAM EAST,
KOONOOMOO,
LALALTY,
MUCKATAH,
YARROWEYAH","NSW"
"1428",3646,-36.2822258571429,145.707593142857,"DOOKIE,
MOUNT MAJOR,
NALINGA,
WAGGARANDALL,
YABBA NORTH,
YABBA SOUTH,
YOUANMITE","VIC"
"1429",3647,-36.395102,145.703035,"DOOKIE COLLEGE","VIC"
"1430",3649,-36.0523615,145.7243805,"KATAMATITE,
KATAMATITE EAST","VIC"
"1431",3658,-37.277642,145.145608666667,"BROADFORD,
CLONBINANE,
FLOWERDALE,
HAZELDENE,
REEDY CREEK,
STRATH CREEK,
SUNDAY CREEK,
TYAAK,
WATERFORD PARK","VIC"
"1432",3659,-37.11086,145.0636975,"SUGARLOAF CREEK,
TALLAROOK","VIC"
"1433",3660,-37.0513280909091,145.270985181818,"CAVEAT,
DROPMORE,
DYSART,
HIGHLANDS,
KERRISDALE,
KOBYBOYN,
NORTHWOOD,
SEYMOUR,
SEYMOUR SOUTH,
TRAWOOL,
WHITEHEADS CREEK","VIC"
"1434",3661,-38.195993,146.535346,"SEYMOUR","VIC"
"1435",3663,-36.941616,145.161897,"MANGALORE","VIC"
"1436",3664,-36.892793,145.23059,"AVENEL","VIC"
"1437",3665,-36.785096,145.384384666667,"LOCKSLEY,
LONGWOOD,
PRANJIP","VIC"
"1438",3666,-36.7528944666667,145.5749912,"BALMATTUM,
CREIGHTON,
CREIGHTONS CREEK,
EUROA,
GOORAM,
KELVIN VIEW,
KITHBROOK,
MIEPOLL,
MOGLONEMBY,
MOLKA,
RIGGS CREEK,
RUFFY,
SHEANS CREEK,
STRATHBOGIE,
TARCOMBE","VIC"
"1439",3669,-36.6309018,145.7174602,"BOHO,
BOHO SOUTH,
CREEK JUNCTION,
EARLSTON,
GOWANGARDIE,
KOONDA,
MARRAWEENEY,
TAMLEUGH,
TAMLEUGH NORTH,
VIOLET TOWN","VIC"
"1440",3670,-36.600644,145.870224666667,"BADDAGINNIE,
TARNOOK,
WARRENBAYNE","VIC"
"1441",3671,-36.385144,145.420691,"BENALLA","VIC"
"1442",3672,-36.5535465,145.977664,"BENALLA,
BENALLA WEST","VIC"
"1443",3673,-36.646612375,146.038752875,"BROKEN CREEK,
GOOMALIBEE,
LIMA,
LIMA EAST,
LIMA SOUTH,
LURG,
MOLYULLAH,
MOORNGAG,
SAMARIA,
SWANPOOL,
TATONG,
UPOTIPOTPON,
UPPER LURG,
UPPER RYANS CREEK,
WINTON,
WINTON NORTH","VIC"
"1444",3675,-36.4419533,146.1992609,"BOWEYA,
BOWEYA NORTH,
GLENROWAN,
GLENROWAN WEST,
GRETA,
GRETA SOUTH,
GRETA WEST,
HANSONVILLE,
MOUNT BRUNO,
TAMINICK","VIC"
"1445",3676,-36.341245,146.338612,"WANGARATTA","VIC"
"1446",3677,-36.353518,146.3133645,"APPIN PARK,
WANGARATTA,
WANGARATTA WEST,
YARRUNGA","VIC"
"1447",3678,-36.4741629705882,146.400553823529,"BOBINAWARRAH,
BOORHAMAN,
BOORHAMAN EAST,
BOWSER,
BYAWATHA,
CARBOOR,
CHESHUNT,
CHESHUNT SOUTH,
DOCKER,
DOCKERS PLAINS,
EAST WANGARATTA,
EDI,
EDI UPPER,
EVERTON,
EVERTON UPPER,
KILLAWARRA,
KING VALLEY,
LACEBY,
LONDRIGAN,
MARKWOOD,
MEADOW CREEK,
MILAWA,
NORT","VIC"
"1448",3682,-36.17087675,146.41887825,"BORALMA,
LILLIPUT,
NORONG,
SPRINGHURST","VIC"
"1449",3683,-36.1308903333333,146.565448666667,"CHILTERN,
CHILTERN VALLEY,
CORNISHTOWN","VIC"
"1450",3685,-36.0460785,146.43410625,"BOORHAMAN NORTH,
BRIMIN,
BROWNS PLAINS,
CARLYLE,
GOORAMADDA,
GREAT SOUTHERN,
LAKE MOODEMERE,
RUTHERGLEN","VIC"
"1451",3687,-36.011553,146.40193,"WAHGUNYAH","VIC"
"1452",3688,-36.142798,146.696021,"BARNAWARTHA,
INDIGO VALLEY","VIC"
"1453",3689,-37.67576,144.989793,"WODONGA","VIC"
"1454",3690,-36.1158636666667,146.865352666667,"WEST WODONGA,
WODONGA,
WODONGA PLAZA","VIC"
"1455",3691,-36.26447284375,147.05390871875,"ALLANS FLAT,
BARANDUDA,
BARNAWARTHA NORTH,
BELLBRIDGE,
BERRINGAMA,
BETHANGA,
BONEGILLA,
BUNGIL,
CASTLE CREEK,
CORAL BANK,
DEDERANG,
EBDEN,
GATEWAY ISLAND,
GLEN CREEK,
GUNDOWRING,
HUME WEIR,
HUON CREEK,
KANCOONA,
KERGUNYAH,
KERGUNYAH SOUTH,
KIEWA,
KILLARA,","VIC"
"1456",3694,-36.1441495,146.912388,"BANDIANA,
BANDIANA MILPO","VIC"
"1457",3695,-36.7030775,146.58119825,"CHARLEROI,
HUON,
RED BLUFF,
SANDY CREEK","VIC"
"1458",3697,-36.66901,147.205089,"TAWONGA","VIC"
"1459",3699,-36.804223,147.225251666667,"BOGONG,
FALLS CREEK,
MOUNT BEAUTY","VIC"
"1460",3700,-36.1976022,147.2625174,"BULLIOH,
GEORGES CREEK,
JARVIS CREEK,
TALLANGATTA,
TALLANGATTA EAST","VIC"
"1461",3701,-36.3453127142857,147.36916,"DARTMOUTH,
ESKDALE,
FERNVALE,
GRANYA,
MITTA MITTA,
SHELLEY,
TALLANGATTA VALLEY","VIC"
"1462",3704,-36.104644,147.538225,"KOETONG","VIC"
"1463",3705,-36.190684,147.771573,"CUDGEWA","VIC"
"1464",3707,-36.2826911111111,147.970582777778,"BIGGARA,
BRINGENBRONG,
COLAC COLAC,
CORRYONG,
NARIEL VALLEY,
THOWGLA VALLEY,
TOM GROGGIN,
TOWONG,
TOWONG UPPER","VIC"
"1465",3708,-36.048986,147.930952,"TINTALDRA","VIC"
"1466",3709,-36.0104246,147.6801268,"BURROWYE,
GUYS FOREST,
MOUNT ALFRED,
PINE MOUNTAIN,
WALWA","VIC"
"1467",3711,-37.420458,145.712999,"BUXTON","VIC"
"1468",3712,-37.2906755,145.8305305,"RUBICON,
THORNTON","VIC"
"1469",3713,-37.211189,145.9460715,"EILDON,
LAKE EILDON","VIC"
"1470",3714,-37.206235,145.670677285714,"ACHERON,
ALEXANDRA,
CATHKIN,
CRYSTAL CREEK,
FAWCETT,
KORIELLA,
TAGGERTY","VIC"
"1471",3715,-36.9906733333333,145.770477666667,"ANCONA,
MERTON,
WOODFIELD","VIC"
"1472",3717,-37.257378875,145.413800125,"FLOWERDALE,
GHIN GHIN,
GLENBURN,
HOMEWOOD,
KILLINGWORTH,
LIMESTONE,
MURRINDINDI,
YEA","VIC"
"1473",3718,-37.127985,145.525714,"MOLESWORTH","VIC"
"1474",3719,-37.03588875,145.6185685,"GOBUR,
KANUMBRA,
TERIP TERIP,
YARCK","VIC"
"1475",3720,-37.023006,145.86227,"BONNIE DOON","VIC"
"1476",3722,-37.057356,146.234422333333,"BARWITE,
MANSFIELD,
MIRIMBAH","VIC"
"1477",3723,-37.169274,146.165595125,"ARCHERTON,
BARJARG,
BOOROLITE,
BRIDGE CREEK,
DELATITE,
GAFFNEYS CREEK,
GOUGHS BAY,
HOWES CREEK,
HOWQUA,
HOWQUA HILLS,
HOWQUA INLET,
JAMIESON,
KEVINGTON,
MACS COVE,
MAINDAMPLE,
MATLOCK,
MERRIJIG,
MOUNT BULLER,
MOUNTAIN BAY,
NILLAHCOOTIE,
PIRIES,
SAWMILL SE","VIC"
"1478",3724,-37.053108,146.076832,"MANSFIELD","VIC"
"1479",3725,-36.382013,145.8659528,"BOXWOOD,
CHESNEY VALE,
GOORAMBAT,
MAJOR PLAINS,
STEWARTON","VIC"
"1480",3726,-36.32902225,146.0080925,"BUNGEET,
BUNGEET WEST,
DEVENISH,
THOONA","VIC"
"1481",3727,-36.2416924,145.944006,"ALMONDS,
LAKE ROWAN,
PELLUEBLA,
ST JAMES,
YUNDOOL","VIC"
"1482",3728,-36.14759525,145.931804,"BOOMAHNOOMOONAH,
TUNGAMAH,
WILBY,
YOUARANG","VIC"
"1483",3730,-36.0529784,146.010797,"BATHUMI,
BOOSEY,
BUNDALONG,
BUNDALONG SOUTH,
BURRAMINE,
BURRAMINE SOUTH,
ESMOND,
TELFORD,
YARRAWONGA,
YARRAWONGA SOUTH","VIC"
"1484",3732,-36.6555865,146.3495005,"MOYHU,
MYRRHEE","VIC"
"1485",3733,-36.749752,146.413426,"WHITFIELD","VIC"
"1486",3735,-36.538644,146.6010285,"BOWMANS FOREST,
WHOROULY,
WHOROULY EAST,
WHOROULY SOUTH","VIC"
"1487",3736,-36.455136,146.479489,"MYRTLEFORD","VIC"
"1488",3737,-36.6939764285714,146.777764571429,"ABBEYARD,
BARWIDGEE,
BUFFALO RIVER,
DANDONGADALE,
GAPSTED,
HAVILAH,
MERRIANG,
MERRIANG SOUTH,
MUDGEGONGA,
MYRTLEFORD,
NUG NUG,
ROSEWHITE,
SELWYN,
WONNANGATTA","VIC"
"1489",3738,-36.606337,146.792102,"OVENS","VIC"
"1490",3739,-36.703255,146.84579,"EUROBIN","VIC"
"1491",3740,-36.7421636666667,146.851987,"BUCKLAND,
MOUNT BUFFALO,
POREPUNKAH","VIC"
"1492",3741,-36.823528,147.052517833333,"BRIGHT,
FREEBURGH,
GERMANTOWN,
HARRIETVILLE,
HOTHAM HEIGHTS,
SMOKO","VIC"
"1493",3744,-36.753565,146.982157,"WANDILIGONG","VIC"
"1494",3746,-36.30376,146.584447,"ELDORADO","VIC"
"1495",3747,-36.3691386,146.6850352,"BEECHWORTH,
MURMUNGEE,
STANLEY,
WOOLSHED,
WOORAGEE","VIC"
"1496",3749,-36.3637575,146.850069,"BRUARONG,
YACKANDANDAH","VIC"
"1497",3750,-38.380955,144.811911,"WOLLERT","VIC"
"1498",3751,-37.692001,144.885657,"WOODSTOCK","VIC"
"1499",3752,-37.653074,145.095043,"MORANG SOUTH,
SOUTH MORANG","VIC"
"1500",3753,-37.468668,144.996239,"BEVERIDGE","VIC"
"1501",3754,-37.60622,145.12824,"DOREEN,
MERNDA","VIC"
"1502",3755,-37.572602,145.144089,"YAN YEAN","VIC"
"1503",3756,-37.4073665,144.955383833333,"CHINTIN,
DARRAWEIT GUIM,
HIDDEN VALLEY,
UPPER PLENTY,
WALLAN,
WALLAN EAST","VIC"
"1504",3757,-37.4858551428571,145.184395,"BRUCES CREEK,
EDEN PARK,
HUMEVALE,
KINGLAKE CENTRAL,
KINGLAKE WEST,
PHEASANT CREEK,
WHITTLESEA","VIC"
"1505",3758,-37.3689795,145.0281005,"HEATHCOTE JUNCTION,
WANDONG","VIC"
"1506",3759,-37.641394,145.240086,"PANTON HILL","VIC"
"1507",3760,-37.620131,145.287916,"SMITHS GULLY","VIC"
"1508",3763,-37.5122885,145.331097,"KINGLAKE,
MOUNT SLIDE","VIC"
"1509",3764,-37.2378265,144.924577375,"FORBES,
GLENAROUA,
HIGH CAMP,
KILMORE,
KILMORE EAST,
MORANDING,
TANTARABOO,
WILLOWMAVIN","VIC"
"1510",3765,-37.805976,145.339514,"MONTROSE","VIC"
"1511",3766,-37.816839,145.367371,"KALORAMA","VIC"
"1512",3767,-37.835062,145.357831,"MOUNT DANDENONG","VIC"
"1513",3770,-37.7219656666667,145.397724,"COLDSTREAM,
GRUYERE,
YERING","VIC"
"1514",3775,-37.6317498,145.3852574,"CHRISTMAS HILLS,
DIXONS CREEK,
STEELS CREEK,
TARRAWARRA,
YARRA GLEN","VIC"
"1515",3777,-37.6210138333333,145.502628666667,"BADGER CREEK,
CASTELLA,
CHUM CREEK,
HEALESVILLE,
MOUNT TOOLEBEWONG,
TOOLANGI","VIC"
"1516",3778,-37.597993,145.677784,"FERNSHAW,
NARBETHONG","VIC"
"1517",3779,-37.5353805,145.8164125,"CAMBARVILLE,
MARYSVILLE","VIC"
"1518",3781,-37.9289516666667,145.510453333333,"COCKATOO,
MOUNT BURNETT,
NANGANA","VIC"
"1519",3782,-37.9176055,145.45475325,"AVONSLEIGH,
CLEMATIS,
EMERALD,
MACCLESFIELD","VIC"
"1520",3783,-37.952497,145.550457,"GEMBROOK","VIC"
"1521",3785,-38.27059,144.491163,"TREMONT","VIC"
"1522",3786,-37.881284,145.342274,"FERNY CREEK","VIC"
"1523",3787,-37.8854375,145.351402,"SASSAFRAS,
SASSAFRAS GULLY","VIC"
"1524",3788,-37.85984,145.363835,"OLINDA","VIC"
"1525",3789,-37.883737,145.364031,"SHERBROOKE","VIC"
"1526",3791,-37.900585,145.410171,"KALLISTA","VIC"
"1527",3792,-37.887353,145.392574,"THE PATCH","VIC"
"1528",3793,-37.867678,145.408664,"MONBULK","VIC"
"1529",3795,-37.844151,145.413447,"SILVAN","VIC"
"1530",3796,-37.792515,145.375605,"MOUNT EVELYN","VIC"
"1531",3797,-37.8332226,145.6829556,"GILDEROY,
GLADYSDALE,
POWELLTOWN,
THREE BRIDGES,
YARRA JUNCTION","VIC"
"1532",3799,-37.7339422857143,145.737885428571,"BIG PATS CREEK,
EAST WARBURTON,
MCMAHONS CREEK,
MILLGROVE,
REEFTON,
WARBURTON,
WESBURN","VIC"
"1533",3800,-37.910545,145.134935,"MONASH UNIVERSITY","VIC"
"1534",3802,-37.975281,145.254481,"ENDEAVOUR HILLS","VIC"
"1535",3803,-38.004302,145.269261,"HALLAM","VIC"
"1536",3804,-37.9735755,145.339242,"NARRE WARREN EAST,
NARRE WARREN NORTH","VIC"
"1537",3805,-38.032574,145.301631666667,"FOUNTAIN GATE,
NARRE WARREN,
NARRE WARREN SOUTH","VIC"
"1538",3806,-38.0153925,145.343132,"BERWICK,
HARKAWAY","VIC"
"1539",3807,-38.0309685,145.376773,"BEACONSFIELD,
GUYS HILL","VIC"
"1540",3808,-37.997619,145.4172385,"BEACONSFIELD UPPER,
DEWHURST","VIC"
"1541",3809,-38.0873855,145.416554,"OFFICER,
OFFICER SOUTH","VIC"
"1542",3810,-38.0931775,145.493284,"PAKENHAM,
PAKENHAM SOUTH,
PAKENHAM UPPER,
RYTHDALE","VIC"
"1543",3812,-38.044687,145.579074666667,"MARYKNOLL,
NAR NAR GOON,
NAR NAR GOON NORTH","VIC"
"1544",3813,-38.071645,145.617148,"TYNONG,
TYNONG NORTH","VIC"
"1545",3814,-38.10285175,145.65730375,"CORA LYNN,
GARFIELD,
GARFIELD NORTH,
VERVALE","VIC"
"1546",3815,-38.071882,145.71079625,"BUNYIP,
BUNYIP NORTH,
IONA,
TONIMBUK","VIC"
"1547",3816,-38.10753225,145.77188225,"LABERTOUCHE,
LONGWARRY,
LONGWARRY NORTH,
MODELLA","VIC"
"1548",3818,-38.159359875,145.841453375,"ATHLONE,
DROUIN,
DROUIN EAST,
DROUIN SOUTH,
DROUIN WEST,
HALLORA,
JINDIVICK,
RIPPLEBROOK","VIC"
"1549",3820,-38.1641586666667,145.959616,"BONA VISTA,
LILLICO,
WARRAGUL","VIC"
"1550",3821,-38.160822125,145.9424668125,"BRANDY CREEK,
BRAVINGTON,
BULN BULN,
BULN BULN EAST,
CROSSOVER,
ELLINBANK,
FERNDALE,
LARDNER,
NILMA,
NILMA NORTH,
ROKEBY,
SEAVIEW,
SHADY CREEK,
TETOORA ROAD,
WARRAGUL SOUTH,
WARRAGUL WEST","VIC"
"1551",3822,-38.225378,145.98999,"CLOVERLEA,
DARNUM,
GAINSBOROUGH","VIC"
"1552",3823,-38.225121,146.059860666667,"ALLAMBEE,
YARRAGON,
YARRAGON SOUTH","VIC"
"1553",3824,-38.2564506666667,146.164943333333,"CHILDERS,
NARRACAN,
THORPDALE SOUTH,
TRAFALGAR,
TRAFALGAR EAST,
TRAFALGAR SOUTH","VIC"
"1554",3825,-38.0134117931035,146.309090241379,"ABERFELDY,
AMOR,
BOOLA,
CARINGAL,
COALVILLE,
COOPERS CREEK,
ERICA,
FUMINA,
FUMINA SOUTH,
HERNES OAK,
HILL END,
JACOB CREEK,
JERICHO,
MOE,
MOE SOUTH,
MOONDARRA,
NEWBOROUGH,
NEWBOROUGH EAST,
RAWSON,
TANJIL,
TANJIL SOUTH,
THALLOO,
THOMSON,
TOOMBON,
WALHALLA,","VIC"
"1555",3831,-37.9855536666667,145.974892333333,"NEERIM,
NEERIM EAST,
NEERIM SOUTH","VIC"
"1556",3832,-37.9228426666667,145.965741666667,"NAYOOK,
NEERIM JUNCTION,
NEERIM NORTH","VIC"
"1557",3833,-37.8596200833333,146.040229916667,"ADA,
BAW BAW,
BAW BAW VILLAGE,
GENTLE ANNIE,
ICY CREEK,
LOCH VALLEY,
MT BAW BAW,
NOOJEE,
PIEDMONT,
TANJIL BREN,
TOORONGO,
VESPER","VIC"
"1558",3835,-38.331875,146.118691,"THORPDALE","VIC"
"1559",3840,-38.2727132727273,146.403366727273,"DRIFFIELD,
HAZELWOOD,
HAZELWOOD NORTH,
HAZELWOOD SOUTH,
JEERALANG,
JEERALANG JUNCTION,
MARYVALE,
MID VALLEY,
MORWELL,
MORWELL EAST,
MORWELL UPPER","VIC"
"1560",3842,-38.321315,146.417986,"CHURCHILL","VIC"
"1561",3844,-38.2854684285714,146.600514285714,"BLACKWARRY,
CALLIGNEE,
CALLIGNEE NORTH,
CARRAJUNG,
FLYNN,
FLYNNS CREEK,
KOORNALLA,
LOY YANG,
MOUNT TASSIE,
TRARALGON,
TRARALGON EAST,
TRARALGON SOUTH,
TYERS,
WILLUNG SOUTH","VIC"
"1562",3847,-38.18788125,146.8038815,"HIAMDALE,
NAMBROK,
ROSEDALE,
WILLUNG","VIC"
"1563",3850,-38.181092,147.0654305,"GIFFARD,
SALE,
SALE NORTH,
WURRUK","VIC"
"1564",3851,-38.1671459615385,147.170025115385,"AIRLY,
BUNDALAGUAH,
CLYDEBANK,
COBAINS,
DARRIMAN,
DUTSON,
DUTSON DOWNS,
FLAMINGO BEACH,
FULHAM,
GIFFARD WEST,
GLOMAR BEACH,
GOLDEN BEACH,
KILMANY,
LAKE WELLINGTON,
LOCH SPORT,
LONGFORD,
MONTGOMERY,
MYRTLEBANK,
PARADISE BEACH,
PEARSONDALE,
SEACOMBE,
SEASPR","VIC"
"1565",3852,-38.106731,147.134356,"EAST SALE RAAF","VIC"
"1566",3853,-38.095569,146.059953,"SALE","VIC"
"1567",3854,-38.1277373333333,146.561018,"GLENGARRY,
GLENGARRY NORTH,
GLENGARRY WEST","VIC"
"1568",3856,-38.066096,146.670202,"TOONGABBIE","VIC"
"1569",3857,-38.003449,146.688721,"COWWARR","VIC"
"1570",3858,-37.8125338,146.6928704,"DAWSON,
DENISON,
GLEN FALLOCH,
GLENMAGGIE,
HEYFIELD,
LICOLA,
LICOLA NORTH,
SEATON,
TAMBORITHA,
WINNINDOO","VIC"
"1571",3859,-37.9293566,146.881555,"MAFFRA WEST UPPER,
MEWBURN PARK,
NEWRY,
TINAMBA,
TINAMBA WEST","VIC"
"1572",3860,-37.93964975,146.89710875,"BOISDALE,
BRIAGOLONG,
BUSHY PARK,
COONGULLA,
MAFFRA,
NUNTIN,
RIVERSLEA,
VALENCIA CREEK","VIC"
"1573",3862,-37.7002609166667,147.190848833333,"CASTLEBURN,
COBBANNAH,
CROOKED RIVER,
DARGO,
HAWKHURST,
LLOWALONG,
MEERLIEU,
MUNRO,
PERRY BRIDGE,
STOCKDALE,
STRATFORD,
WATERFORD","VIC"
"1574",3864,-37.9728213333333,145.590241,"FERNBANK,
GLENALADALE,
THE FINGERBOARD","VIC"
"1575",3865,-37.800359,147.458491,"LINDENOW","VIC"
"1576",3869,-38.3696646666667,146.376268333333,"JUMBUK,
YINNAR,
YINNAR SOUTH","VIC"
"1577",3870,-38.4370414,146.308614,"BOOLARRA,
BOOLARRA SOUTH,
BUDGEREE,
GRAND RIDGE,
MIRBOO EAST","VIC"
"1578",3871,-38.3727662857143,146.162731142857,"ALLAMBEE RESERVE,
ALLAMBEE SOUTH,
BAROMI,
DARLIMURLA,
DELBURN,
MIRBOO,
MIRBOO NORTH","VIC"
"1579",3873,-38.285925,146.719797,"GORMANDALE","VIC"
"1580",3874,-38.4949578,146.8700352,"CARRAJUNG SOUTH,
MCLOUGHLINS BEACH,
WOODSIDE,
WOODSIDE BEACH,
WOODSIDE NORTH","VIC"
"1581",3875,-37.7816527666667,147.561422966667,"BAIRNSDALE,
BENGWORDEN,
BROADLANDS,
BULLUMWAAL,
CALULU,
CLIFTON CREEK,
DEPTFORD,
EAST BAIRNSDALE,
ELLASWOOD,
FAIRY DELL,
FLAGGY CREEK,
FORGE CREEK,
GOON NURE,
GRANITE ROCK,
HILLSIDE,
HOLLANDS LANDING,
IGUANA CREEK,
LINDENOW SOUTH,
LUCKNOW,
MELWOOD,
MERRIJ","VIC"
"1582",3878,-37.89463,147.670253,"EAGLE POINT","VIC"
"1583",3880,-37.93197925,147.7268525,"BOOLE POOLE,
OCEAN GRANGE,
PAYNESVILLE,
RAYMOND ISLAND","VIC"
"1584",3882,-37.815478,147.734243,"NICHOLSON","VIC"
"1585",3885,-37.413180375,148.1203079375,"BRUTHEN,
BUCHAN,
BUCHAN SOUTH,
BUTCHERS RIDGE,
GELANTIPY,
MOSSIFACE,
MURRINDAL,
SUGGAN BUGGAN,
TAMBO UPPER,
TIMBARRA,
W TREE,
WISELEIGH,
WULGULMERANG,
WULGULMERANG EAST,
WULGULMERANG WEST,
YALMY","VIC"
"1586",3886,-37.735401,148.433878,"NEWMERELLA","VIC"
"1587",3887,-37.7552366666667,148.12608,"LAKE TYERS,
NOWA NOWA,
WAIREWA","VIC"
"1588",3888,-37.46925676,148.50303876,"BENDOC,
BETE BOLONG,
BETE BOLONG NORTH,
BONANG,
BRODRIBB RIVER,
CABANANDRA,
CAPE CONRAN,
CORRINGLE,
DEDDICK VALLEY,
DELEGATE RIVER EAST,
DELLICKNORA,
GOONGERAH,
HAYDENS BOG,
JARRAHMOND,
LOCHEND,
MARLO,
MARTINS CREEK,
NURRAN,
OMEO VALLEY,
ORBOST,
SIMPSONS ","VIC"
"1589",3889,-37.6392251428571,148.439416714286,"BELLBIRD CREEK,
BEMM RIVER,
CABBAGE TREE CREEK,
CLUB TERRACE,
COMBIENBAR,
ERRINUNDRA,
MANORINA","VIC"
"1590",3890,-37.46800725,149.145784125,"BULDAH,
CANN RIVER,
CHANDLERS CREEK,
NOORINBEE,
NOORINBEE NORTH,
TAMBOON,
TONGHI CREEK,
WEERAGUA","VIC"
"1591",3891,-37.444858,149.581881857143,"GENOA,
GIPSY POINT,
MARAMINGO CREEK,
WALLAGARAUGH,
WANGARABELL,
WINGAN RIVER,
WROXHAM","VIC"
"1592",3892,-37.549486,149.729223,"MALLACOOTA","VIC"
"1593",3893,-37.508491,147.794718333333,"DOUBLE BRIDGES,
STIRLING,
TAMBO CROSSING","VIC"
"1594",3895,-37.35561875,147.84079,"DOCTORS FLAT,
ENSAY,
ENSAY NORTH,
REEDY CREEK","VIC"
"1595",3896,-37.2262818,147.763617,"BINDI,
BROOKVILLE,
NUNNIONG,
SWIFTS CREEK,
TONGIO","VIC"
"1596",3898,-37.015067,147.49179025,"ANGLERS REST,
BINGO,
BINGO MUNJIE,
BUNDARA,
CASSILIS,
COBUNGRA,
DINNER PLAIN,
GLEN VALLEY,
GLEN WILLS,
HINNOMUNJIE,
OMEO,
SHANNONVALE","VIC"
"1597",3900,-37.217423,147.900664666667,"BENAMBRA,
COBBERAS,
UPLANDS","VIC"
"1598",3902,-37.8064375,147.8306595,"BUMBERRAH,
JOHNSONVILLE","VIC"
"1599",3903,-37.810093,147.84454,"SWAN REACH","VIC"
"1600",3904,-37.87152,147.847355,"METUNG","VIC"
"1601",3909,-37.860216125,147.97803,"KALIMNA,
KALIMNA WEST,
LAKE BUNGA,
LAKE TYERS BEACH,
LAKES ENTRANCE,
NUNGURNER,
NYERIMILANG,
TOORLOO ARM","VIC"
"1602",3910,-38.153809,145.185851,"LANGWARRIN","VIC"
"1603",3911,-38.196945,145.1702665,"BAXTER,
LANGWARRIN SOUTH","VIC"
"1604",3912,-38.2132865,145.2040685,"PEARCEDALE,
SOMERVILLE","VIC"
"1605",3913,-38.259808,145.186464,"TYABB","VIC"
"1606",3915,-38.3025485,145.1340065,"HASTINGS,
TUERONG","VIC"
"1607",3916,-38.4122383333333,145.068696333333,"MERRICKS,
POINT LEO,
SHOREHAM","VIC"
"1608",3918,-38.337376,145.177993,"BITTERN","VIC"
"1609",3919,-38.366119,145.204068,"CRIB POINT","VIC"
"1610",3921,-38.363766,145.3148225,"FRENCH ISLAND,
TANKERTON","VIC"
"1611",3922,-38.4847734444444,145.244249444444,"COWES,
SILVERLEAVES,
SMITHS BEACH,
SUMMERLANDS,
SUNDERLAND BAY,
SUNSET STRIP,
SURF BEACH,
VENTNOR,
WIMBLEDON HEIGHTS","VIC"
"1612",3923,-38.460584,145.307964,"RHYLL","VIC"
"1613",3925,-38.5196275,145.352307,"CAPE WOOLAMAI,
CHURCHILL ISLAND,
NEWHAVEN,
SAN REMO","VIC"
"1614",3926,-38.3791885,145.10887825,"BALNARRING,
BALNARRING BEACH,
MERRICKS BEACH,
MERRICKS NORTH","VIC"
"1615",3927,-38.383442,145.147627,"SOMERS","VIC"
"1616",3928,-38.400438,144.970958,"MAIN RIDGE","VIC"
"1617",3929,-38.473815,145.01628,"FLINDERS","VIC"
"1618",3930,-38.1894405,145.0843605,"KUNYUNG,
MOUNT ELIZA","VIC"
"1619",3931,-38.238386,145.064195,"MORNINGTON","VIC"
"1620",3933,-38.237072,145.087375,"MOOROODUC","VIC"
"1621",3934,-38.302366,144.994873,"MOUNT MARTHA","VIC"
"1622",3936,-38.334214,144.967985666667,"ARTHURS SEAT,
DROMANA,
SAFETY BEACH","VIC"
"1623",3937,-38.376272,145.0175625,"RED HILL,
RED HILL SOUTH","VIC"
"1624",3938,-37.990225,145.21956,"MCCRAE","VIC"
"1625",3939,-38.3999494,144.9006768,"BONEO,
CAPE SCHANCK,
FINGAL,
ROSEBUD,
ROSEBUD PLAZA","VIC"
"1626",3941,-38.384637,144.836906333333,"RYE,
ST ANDREWS BEACH,
TOOTGAROOK","VIC"
"1627",3942,-38.359005,144.768511,"BLAIRGOWRIE","VIC"
"1628",3943,-38.344297,144.73807,"SORRENTO","VIC"
"1629",3944,-38.338347,144.709285,"PORTSEA","VIC"
"1630",3945,-38.3170322,145.5841674,"BELLVIEW,
JEETHO,
KROWERA,
LOCH,
WOODLEIGH","VIC"
"1631",3946,-38.433031,145.722184,"BENA","VIC"
"1632",3950,-38.4249642,145.8376572,"KARDELLA SOUTH,
KORUMBURRA,
KORUMBURRA SOUTH,
STRZELECKI,
WHITELAW","VIC"
"1633",3951,-38.447542125,145.814195125,"ARAWATA,
FAIRBANK,
JUMBUNNA,
KARDELLA,
KONGWAK,
MOYARRA,
OUTTRIM,
RANCEBY","VIC"
